5;2013;16;I SONNE;IS 185;4;SMA;Sunny Boy 3000;2960;22;45;Ecouest Energie;3384;47.05;0.55;France;37800;Nouatre;Centre Val de Loire;Indre et Loire
12;2010;16;ALEO;aleo s_17 / 185;1;Schneider electric;SunEzy 3000;2960;21;20;maison confort;3591;44.02;1.05;France;82210;Castelmayran;Languedoc Roussillon Midi Pyrenees;Tarn et Garonne
2;2011;16;WOLT TEKNOLOGY;PWM 185W;1;Schneider electric;SunEzy 2800;2960;20;20;Eco Alternatives;3321;46.25;5.21;France;1440;Viriat;Auvergne Rhone Alpes;Ain
12;2010;14;Sanyo;HIP 214 NKHE5;1;Diehl AKO;Platinum 3100S;2996;18;20;Coppac;4136;43.79;7.26;France;6690;Tourrette Levens;Provence Alpes Cote d'Azur;Alpes Maritimes
1;2011;10;Sanyo;HIT 240 HDE1;1;Mastervolt;SunMaster XS3200;2400;14;30;SOLARIALE;2765;47.38; 1.10;France;44150;Anetz;Pays de la Loire;Loire Atlantique
4;2010;14;SolarWorld;SW 210 Poly;1;Sputnik;SOLARMAX 3000S;2940;24;25;123 Solaire;3355;45.65;6.32;France;73460;Verrens Arvey;Auvergne Rhone Alpes;Savoie
7;2010;15;SUNTECH;STP 200S 18/Ub;1;SMA;Sunny Boy 3000;3000;24;35;GINET Elec;3655;45.50;5.98;France;73800;Les Marches;Auvergne Rhone Alpes;Savoie
2;2011;12;SYSTOVI;SYSTO Etanche (SE 250);1;General Electric;PVIN03KS (3kW);3000;20;45;AIRSOLIA;3105;47.24; 1.53;France;44300;Nantes;Pays de la Loire;Loire Atlantique
2;2010;14;ATERSA;A 214;1;Mastervolt;SunMaster XS3200;2996;23;45;AGIR ENERGY;0;45.16;1.19;France;24210;Peyrignac;Aquitaine Limousin Poitou Charentes;Dordogne
2;2011;15;ALTERNASOL;DJM 200;1;Power One;Aurora PVI 3.0 OUTD;3000;25;35;EnergyNov;0;46.48; 0.84;France;85200;Longeves;Pays de la Loire;Vendee
12;2009;13;ATERSA;A 230 P;1;Mastervolt;SunMaster XS3200;2990;22;20;AGIR ENERGY;3484;45.38;0.37;France;24320;Cherval;Aquitaine Limousin Poitou Charentes;Dordogne
4;2010;32;SILLIA;SeT187C;2;Mastervolt;SunMaster XS3200;5984;36;40;performance ecology;6620;47.81; 0.06;France;72270;Malicorne sur Sarthe;Pays de la Loire;Sarthe
10;2012;24;Fonroche / Pevafersa;IP 250;1;Power One;Aurora PVI 6000 OUTD;6000;39;20;Habitat Solaire Concept;7135;44.61;0.10;France;33580;Saint Vivien de Monsegur;Aquitaine Limousin Poitou Charentes;Gironde
3;2011;10;SunPower;SPR 300 WHT I;1;SMA;Sunny Boy 3300;3000;16;20;Axenersol;3602;43.60;1.33;France;31770;Colomiers;Languedoc Roussillon Midi Pyrenees;Haute Garonne
9;2010;10;SunPower;SPR 300 WHT I;1;Mastervolt;SunMaster XS3200;3000;16;45;Vies Durables;0;47.50; 0.98;France;49440;La Cornuaille;Pays de la Loire;Maine et Loire
2;2011;10;SunPower;SPR 300E BLK D;1;SMA;Sunny Boy 3300 TL;3000;15;50;EnerPur;3088;49.53;0.45;France;76170;Melamare;Normandie;Seine Maritime
7;2007;12;SHARP;NE Q7E3E;1;Fronius;IG 20;2004;20;30;SFER;2061;49.19;6.49;France;57220;Boulay Moselle;Alsace Champagne Ardenne Lorraine;Moselle
4;2010;16;SHARP;NU 180E1;1;Diehl AKO;Platinum 2800S;2880;21;20;VAR AMBIANCE ENERGIE;3454;43.41;6.43;France;83550;Vidauban;Provence Alpes Cote d'Azur;Var
2;2011;16;Solarfun;SF 160 24 (185Wc);1;Power One;Aurora PVI 3.0;2960;21;20;BILLON SA;3573;45.26;4.78;France;7340;Saint Desirat;Auvergne Rhone Alpes;Ardeche
2;2011;32;system photonics;RTL CS 90;1;Power One;Aurora PVI 3.0 OUTD;2880;24;45;BIOTHERMIC;2510;48.02; 1.73;France;35170;Bruz;Bretagne;Ille et Vilaine
5;2010;200;AlfaSolar;alfasolar 170 P/175;4;Kostal;PIKO 10.1;35000;255;15;Ecogelec;36240;46.13;1.11;France;87300;Blanzac;Aquitaine Limousin Poitou Charentes;Haute Vienne
2;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;18;35;AB2C;3277;46.78;4.41;France;71710;Montcenis;Bourgogne Franche Comte;Saone et Loire
1;2011;21;SINSKI;SPV140 12;1;Kostal;Piko 3.0;2940;22;35;Ecogelec;0;45.73;1.66;France;87130;Neuvic Entier;Aquitaine Limousin Poitou Charentes;Haute Vienne
2;2011;15;Schuco;SPV 205 SPS;1;SMA;Sunny Boy 3000;3075;23;20;ATLANTHERME;3858;46.62; 1.66;France;85150;La Mothe Achard;Pays de la Loire;Vendee
3;2011;12;BP Solar;BP 2140S;1;Schneider electric;SunEzy 3000;1680;23;30;ultimate solar;0;43.81;4.36;France;30900;Nimes;Languedoc Roussillon Midi Pyrenees;Gard
8;2010;14;Kyocera;KD 210GH 2P;1;Sputnik;SOLARMAX 3000S;2940;21;45;INOVASOL;3333;48.36; 4.73;France;29217;Trebabu;Bretagne;Finistere
1;2011;14;ATERSA;A 214;1;Mastervolt;SunMaster XS3200;2996;23;45;agirnergie;0;45.34;1.00;France;24160;Saint Germain des Pres;Aquitaine Limousin Poitou Charentes;Dordogne
6;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;17;20;ECOSOL Energie;2869;48.79;6.09;France;54820;Marbache;Alsace Champagne Ardenne Lorraine;Meurthe et Moselle
12;2010;21;ibc solar;Monosol 135;1;SMA;Sunny Boy 3000TL;2835;21;15;POLE ECO ENERGIE;4131;43.11;5.82;France;83140;Six Fours les Plages;Provence Alpes Cote d'Azur;Var
1;2011;16;Biohaus;Biosol 185 P 50/6+ I;1;SMA;Sunny Boy 3000TL;2960;22;20;BIOSOLAR;3288;43.58;1.35;France;31170;Tournefeuille;Languedoc Roussillon Midi Pyrenees;Haute Garonne
12;2011;14;Total Energie;TE 1800 (190W);1;SMA;Sunny Boy 2500HF;2660;19;30;EDF ENR;4029;43.24;6.52;France;83310;Cogolin;Provence Alpes Cote d'Azur;Var
2;2011;16;Kyocera;KD 185 GH 2PU;1;SMA;Sunny Boy 3000TL;2960;24;40;SEVE ENERGIE;0;47.94; 0.55;France;53170;Meslay du Maine;Pays de la Loire;Mayenne
10;2010;16;Biohaus;Biosol 185 P 50/6+ I;1;SMA;Sunny Boy 3000TL;2960;22;15;BIOSOLAR;3568;43.33;1.51;France;31190;Auterive;Languedoc Roussillon Midi Pyrenees;Haute Garonne
10;2010;10;REC;REC235AE;1;Delta Energy;SI 3300;2350;16;30;Evasol;2787;43.26;0.17;France;65350;Pouyastruc;Languedoc Roussillon Midi Pyrenees;Hautes Pyrenees
2;2011;10;SunPower;SPR 300 WHT I;1;SMA;Sunny Boy 3000TL;3000;16;20;logic solaire;3706;46.24; 1.11;France;17137;Esnandes;Aquitaine Limousin Poitou Charentes;Charente Maritime
1;2011;16;Tenesol;TE 1850P;1;SMA;Sunny Boy 3000TL;2960;21;45;EDF ENR;3479;43.30; 0.30;France;64320;Idron;Aquitaine Limousin Poitou Charentes;Pyrenees Atlantiques
12;2010;16;Azur Solar;Azur M 180 3;1;Diehl AKO;Platinum 3100S;2880;20;15;SWEETAIR ENERGIE;3270;45.00; 0.30;France;33133;Verac;Aquitaine Limousin Poitou Charentes;Gironde
1;2011;10;SunPower;SPR 300 WHT I;1;Fronius;IG Plus 35;3000;16;20;"Sol&eacute;a";3953;43.63;3.80;France;34990;Juvignac;Languedoc Roussillon Midi Pyrenees;Herault
9;2010;10;SunPower;SPR 300E BLK D;1;Fronius;IG Plus 35;3000;16;30;SUD Concept;4032;44.17;4.87;France;84850;Camaret sur Aigues;Provence Alpes Cote d'Azur;Vaucluse
6;2010;16;Centrosolar;S185P50 Integration;1;SMA;Sunny Boy 3000TL;2960;22;20;BIOSOLAR;0;43.52;1.30;France;31270;Frouzins;Languedoc Roussillon Midi Pyrenees;Haute Garonne
2;2011;16;ALEO;aleo s_77 / 185;1;SMA;Sunny Boy 3000TL;2960;24;35;LDC ELECTRICITE;3223;47.81; 1.94;France;35550;Pipriac;Bretagne;Ille et Vilaine
4;2011;12;SYSTOVI;SYSTO Etanche (SE 250);1;SMA;Sunny Boy 2500;3000;21;30;solar ener jade;3439;47.25; 2.27;France;44600;Saint Nazaire;Pays de la Loire;Loire Atlantique
10;2010;14;Eurener;MEPV 210 / 210W;1;Sputnik;SOLARMAX 3000S;2940;23;15;Panosol;3381;43.10;0.87;France;31360;Beauchalot;Languedoc Roussillon Midi Pyrenees;Haute Garonne
5;2008;8;Schuco;S 300 PM 4;1;SMA;Sunny Boy 2500;2400;20;20;BSP;3088;43.82;4.37;France;30000;Nimes;Languedoc Roussillon Midi Pyrenees;Gard
1;2011;16;SUNTECH;Just Roof MSZ 185;1;Fronius;IG 30 TL;2960;21;20;SUNNCO;3403;43.51;1.35;France;31120;Roques;Languedoc Roussillon Midi Pyrenees;Haute Garonne
5;2011;20;SolarWorld;solar Wordl SW 150;1;SMA;Sunny Boy 3300;3000;20;45;SUNEOS;0;47.71;7.16;France;68520;Burnhaupt le Bas;Alsace Champagne Ardenne Lorraine;Haut Rhin
1;2011;16;Centrosolar;S185P50 Integration Deluxe;1;Power One;Aurora PVI 3.0 OUTD;2960;22;20;BIOSOLAR;3494;43.52;1.31;France;31270;Frouzins;Languedoc Roussillon Midi Pyrenees;Haute Garonne
3;2010;14;Solon AG;P220 / 6+ (210W);1;SMA;Sunny Boy 3000TL;2940;23;45;"Volta&iuml;que Sud";0;43.13;6.06;France;83260;La Crau;Provence Alpes Cote d'Azur;Var
5;2011;18;ALEO;aleo s_16 / 165;1;SMA;Sunny Boy 3000HF;2970;25;45;amps;2950;49.57;0.48;France;76210;Bolbec;Normandie;Seine Maritime
2;2011;12;Siliken;SLK60M6L Noir 235W;1;SMA;Sunny Boy 3000;2820;20;15;Soloter;3084;43.51;2.40;France;81660;Pont de Larn;Occitanie;Tarn
8;2011;16;SUNTECH;STP 180S 24/Ad;1;Mastervolt;SunMaster XS3200;2880;23;30;CESP;3259;43.49;3.71;France;34770;Gigean;Occitanie;H�rault
2;2011;14;Sanyo;HIP 214 NKHE5;1;Power One;Aurora PVI 3000 I OUTD US;2996;18;25;THERMO CONCEPT FOREZIEN;3312;46.08;4.05;France;42300;Mably;Auvergne Rhone Alpes;Loire
12;2010;12;DS Solar;DS5M250;1;Mastervolt;SunMaster XS3200;3000;20;35;cap solaire;3063;50.33;3.34;France;59124;Escaudain;Nord Pas de Calais Picardie;Nord
1;2011;18;Schott;POLY 165 TM;1;SMA;Sunny Boy 3300 TL;2970;20;20;nature et energies;2677;49.65;3.28;France;2700;Tergnier;Nord Pas de Calais Picardie;Aisne
2;2011;16;Kyocera;KD 185 GH 2PU;1;SMA;Sunny Boy 3000TL;2960;21;45;Electro Concept Energie;3162;47.54;7.38;France;68640;Muespach;Alsace Champagne Ardenne Lorraine;Haut Rhin
10;2010;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;19;25;Dubecq photovoltaique;3330;43.75; 0.60;France;40500;Saint Sever;Aquitaine Limousin Poitou Charentes;Landes
1;2011;18;Schott;POLY 165 TM;1;SMA;Sunny Boy 3000TL;2970;22;35;"En&eacute;dal";3313;47.75; 2.11;France;56200;Cournon;Bretagne;Morbihan
1;2009;14;Sanyo;HIP 214 NKHE5;1;Sputnik;SOLARMAX 3000S;2996;18;20;Panosol;0;43.69;0.99;France;32430;Saint Cricq;Languedoc Roussillon Midi Pyrenees;Gers
2;2011;12;Auversun;AV250;1;SMA;Sunny Boy 3000TL;3000;20;15;Labeyrie;3337;43.67; 1.11;France;40180;Tercis les Bains;Aquitaine Limousin Poitou Charentes;Landes
4;2013;12;SunPower;SPR 245NE WHT I  / 245W;1;Fronius;IG TL 3.0;2940;15;10;Autan Solaire;3270;43.65;1.49;France;31240;L'Union;Occitanie;Haute Garonne
2;2011;12;TRINA SOLAR;TSM 185DC01;1;Fronius;IG 20;2220;15;30;PMD Construction;0;46.86; 0.77;France;79700;Saint Amand sur Sevre;Aquitaine Limousin Poitou Charentes;Deux Sevres
2;2011;16;WOLT TEKNOLOGY;PWM 185W;1;Schneider electric;SunEzy 2800;2960;21;25;Francenergies;0;46.08;6.49;France;74970;Marignier;Auvergne Rhone Alpes;Haute Savoie
4;2010;10;KIOTO;KPV PE 195;1;Steca;StecaGrid 2000 Master;1950;12;25;AIXIA;2320;43.66; 0.49;France;40700;Aubagnan;Aquitaine Limousin Poitou Charentes;Landes
2;2011;16;UE Solar;ZHM185;1;Omnik;Omniksol 3k TL;2960;20;45;NEXT GENERATION;3212;47.83; 2.63;France;56420;Plumelec;Bretagne;Morbihan
1;2011;14;Rec Solar;REC 214AE;1;Power One;Aurora PVI 3.0;2996;23;20;HBE SOLUTIONS;3747;43.20;2.44;France;11800;Trebes;Languedoc Roussillon Midi Pyrenees;Aude
1;2011;14;FATH Solar;FS 215 AP S2 plus;1;SMA;Sunny Boy 3000TL;3010;24;30;ENR Atlantique;3529;47.27; 1.44;France;44470;Thouare sur Loire;Pays de la Loire;Loire Atlantique
3;2011;12;Siliken;SLK60M6L Noir 240W;1;Power One;Aurora PVI 3.0 OUTD;2880;20;35;INEO GDF SUEZ;3293;47.61; 2.54;France;56190;Lauzach;Bretagne;Morbihan
2;2011;10;Sanyo;HIP 240 HDE1;1;ibc solar;IBC ServeMaster 2750HV;2400;20;35;Irisolaris;3730;43.43;5.44;France;13109;Simiane Collongue;Provence Alpes Cote d'Azur;Bouches du Rhone
2;2011;16;ALEO;aleo s_77 / 185;1;SMA;Sunny Boy 3000TL;2960;20;45;NIU SOLAR France;3461;47.41; 2.05;France;44160;Pontchateau;Pays de la Loire;Loire Atlantique
2;2011;15;Auversun;AV200;1;SMA;Sunny Boy 3000;3000;22;15;PLANET BLOO;3143;48.43; 1.10;France;35420;La Bazouge du Desert;Bretagne;Ille et Vilaine
1;2011;13;Solon AG;Solon Black 230/02 (230W);2;SunPower;SP 2500 450;2990;20;45;HUET;3217;48.17; 1.30;France;35450;Val d'Iz�;Bretagne;Ille et Vilaine
12;2010;15;Schuco;MPE 200;1;SMA;Sunny Boy 3000;3000;23;40;COGEPRO;2829;47.66;7.16;France;68210;Balschwiller;Alsace Champagne Ardenne Lorraine;Haut Rhin
1;2011;16;TRINA SOLAR;TSM 185DC01;1;Power One;Aurora PVI 3.0 OUTD;2960;21;30;SolarLink;3406;46.67; 1.41;France;85000;La Roche sur Yon;Pays de la Loire;Vendee
3;2011;18;SolarWorld;SW 165 Mono;1;SMA;Sunny Boy 3000TL;2970;21;15;FT ENERGIE;3004;47.13; 1.31;France;44330;Mouzillon;Pays de la Loire;Loire Atlantique
2;2011;16;Azur Solar;Azur M 185 3;1;Diehl AKO;Platinum 3100S;2960;21;25;SWEETAIR ENERGIE;3311;45.26;5.86;France;38190;Bernin;Auvergne Rhone Alpes;Isere
2;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;18;20;Lumens;3564;43.66;1.42;France;31140;Aucamville;Languedoc Roussillon Midi Pyrenees;Haute Garonne
6;2010;66;Centrosolar;S190P50 Integration Deluxe;3;Kostal;Piko 4.2;12540;92;35;Ecogelec;15142;45.59;2.03;France;19170;Saint Merd les Oussines;Aquitaine Limousin Poitou Charentes;Correze
4;2011;16;SHARP;NU 185E1;1;SMA;Sunny Boy 3000;2960;20;15;Atlantique Environnement;0;47.90; 4.21;France;29120;Tremeoc;Bretagne;Finistere
7;2010;40;Centrosolar;S195P50 Integration Deluxe;1;Kostal;Piko 8.3;7800;74;40;Ecogelec;0;45.70;2.04;France;19290;Peyrelevade;Aquitaine Limousin Poitou Charentes;Correze
12;2010;16;SHARP;NU 185E1;1;Fronius;IG 30 TL;2960;20;15;EVM;3369;43.87; 0.51;France;40280;Saint Pierre du Mont;Aquitaine Limousin Poitou Charentes;Landes
2;2011;13;SNA Solar;PVSTD POLY 230 / 230W;1;SMA;Sunny Boy 3000HF;2990;23;45;ADIE;3158;49.02; 0.20;France;14190;Soignolles;Normandie;Calvados
1;2011;14;Sanyo;HIP 214 NKHE5;1;Sputnik;SOLARMAX 3000S;2996;18;20;Panosol;3552;44.96; 0.08;France;33570;Lussac;Aquitaine Limousin Poitou Charentes;Gironde
11;2011;16;Enfinity;185M5;1;Sputnik;SOLARMAX 3000S;2960;20;20;PACA SOLAIRE;4128;43.44;5.47;France;13120;Gardanne;Provence Alpes Cote d'Azur;Bouches du Rhone
2;2011;20;SUNTECH;STP 180S 24/Ad;1;SMA;Sunny Boy 3300;3600;22;5;pourio;0;45.28;3.34;France;43100;Saint Laurent Chabreuges;Auvergne Rhone Alpes;Haute Loire
1;2011;14;Sanyo;HIP 214 NKHE5;1;Schneider electric;SunEzy 3000;2996;18;30;enr watt;0;45.70;5.92;France;73100;Aix les Bains;Auvergne Rhone Alpes;Savoie
2;2011;10;SunPower;SPR 300E BLK D;1;SMA;Sunny Boy 3000HF;3000;16;30;S....o;3009;48.35;5.70;France;88300;Neufchateau;Alsace Champagne Ardenne Lorraine;Vosges
1;2011;16;SILLIA;SeT187C;1;Sputnik;SOLARMAX 3000S;2992;22;30;AYTNA Energies Renouvelables;3556;43.45; 0.68;France;64300;Argagnon;Aquitaine Limousin Poitou Charentes;Pyrenees Atlantiques
4;2009;15;Pas_dans_la_liste_panneaux;Pas_dans_la_liste_panneaux;1;KACO;Powador 2500 xi;0;22;45;SUNNCO;0;49.70;2.86;France;80700;Balatre;Nord Pas de Calais Picardie;Somme
10;2010;70;Auversun;AV230;2;Kostal;Piko 8.3;16100;134;45;Ecogelec;0;45.52;2.30;France;19200;Ussel;Aquitaine Limousin Poitou Charentes;Correze
9;2010;110;SINSKI;SL130 12 (145);2;Kostal;Piko 8.3;15950;117;40;Ecogelec;0;45.59;2.04;France;19170;Saint Merd les Oussines;Aquitaine Limousin Poitou Charentes;Correze
11;2007;9;Schuco;S 180 SP 4 (180);1;SMA;Sunny Boy 1700;1620;15;20;ENERCOS technologies;0;45.49;4.94;France;38780;Estrablin;Auvergne Rhone Alpes;Isere
3;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;20;30;ECOSOL Energie;2939;48.49;6.25;France;54740;Saint Remimont;Alsace Champagne Ardenne Lorraine;Meurthe et Moselle
2;2011;12;Sunage;SAM 66/6 275;1;Power One;Aurora PVI 3.0;3300;22;35;"Syst&amp;amp;amp;amp;amp;amp;amp;amp;amp;amp;egrav";2994;45.79;2.46;France;63620;Giat;Auvergne Rhone Alpes;Puy de Dome
8;2011;16;Solar excellence;SE 187 72;1;Mastervolt;SunMaster XS3200;2992;20;25;ECOCONFORT 85;0;46.02; 0.34;France;17470;Aulnay;Aquitaine Limousin Poitou Charentes;Charente Maritime
4;2010;14;Sanyo;HIP 210 NKHE1;1;SMA;Sunny Boy 3000TL;2940;18;20;SA TURQUAND;3361;46.77; 1.21;France;85140;Les Essarts;Pays de la Loire;Vendee
12;2009;15;YOCASOL;PCA 200;1;SMA;Sunny Boy 3300 TL;3000;24;45;JCL ELECTRICITE;0;49.06;0.82;France;27170;Barc;Normandie;Eure
1;2011;16;SUNTECH;STP 180S 24/Ad;1;Fronius;IG 30 TL;2880;23;15;SUNNCO;3351;44.96; 0.15;France;33570;Les Artigues de Lussac;Aquitaine Limousin Poitou Charentes;Gironde
2;2011;192;O2 Solar;SD 185 Excellium;3;Danfoss;TLX 10k;35520;250;5;Sunvoltaique;37460;45.63;5.56;France;38630;Les Avenieres;Auvergne Rhone Alpes;Isere
3;2011;16;ALEO;aleo s_17 / 185;1;SMA;Sunny Boy 3000TL;2960;22;20;Alt energies;3238;46.00;4.28;France;42630;Saint Victor sur Rhins;Auvergne Rhone Alpes;Loire
1;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;18;45;SMIDO   Melesse;3202;48.21; 1.49;France;35340;Liffre;Bretagne;Ille et Vilaine
1;2011;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;20;10;Alizon Electricite;2749;48.56;6.49;France;54300;Herimenil;Alsace Champagne Ardenne Lorraine;Meurthe et Moselle
3;2010;10;Roto Frank;SPR 10/20 280 (272Wc);1;SMA;Sunny Boy 2500;2720;20;30;SPC SOLAR;0;43.55;1.28;France;31830;Plaisance du Touch;Languedoc Roussillon Midi Pyrenees;Haute Garonne
2;2011;14;CONERGY;Powerplus 214P;1;POWERSTOC;PS3000;2996;23;20;solair gaia;3792;43.69;3.86;France;34730;Prades le Lez;Languedoc Roussillon Midi Pyrenees;Herault
9;2010;15;Schuco;MPE 200;1;Schuco;SGI 3000;3000;22;35;TSC ind 20 rue de trepillot 25000 besanc;3203;47.21;5.12;France;21110;Thorey en Plaine;Bourgogne Franche Comte;Cote d'Or
11;2010;14;Sanyo;HIP 214 NKHE5;1;Fronius;IG 30 TL;2996;18;20;ALS Nouvelles Energies;4145;43.79;4.43;France;30230;Bouillargues;Languedoc Roussillon Midi Pyrenees;Gard
5;2011;15;ALEO;aleo S_17 (195) / 195W;1;SMA;Sunny Boy 3000HF;2925;22;30;INNOV Energies;3065;48.31;6.30;France;88450;aivaux et Menil;Alsace Champagne Ardenne Lorraine;Vosges
2;2010;12;SHARP;NE 170 U1 (170 Wc);1;Sputnik;SOLARMAX 2000S;2040;12;10;JB Solaire;1847;49.21;1.47;France;27700;Guiseniers;Normandie;Eure
2;2011;16;SILLIA;SeT187C;1;Mastervolt;sunmaster xs 3200;2992;21;45;ECOCONFORT 85;2977;47.43; 0.69;France;49170;Saint Martin du Fouilloux;Pays de la Loire;Maine et Loire
2;2011;24;Photowatt;PW6 BIPV1 / 125W;1;SMA;Sunny Boy 3000TL;3000;26;20;Alphatherm;3332;45.86;1.26;France;87100;Limoges;Aquitaine Limousin Poitou Charentes;Haute Vienne
10;2010;16;Azur Solar;Azur M 180 3;1;Diehl AKO;Platinum 3100S;2880;21;35;SWEETAIR ENERGIE;0;45.71;5.92;France;73100;Gresy sur Aix;Auvergne Rhone Alpes;Savoie
1;2011;14;CONERGY;Powerplus 214P;1;CONERGY;IPG 3 S DCD;2996;25;35;EnergyNov;3347;46.90;5.79;France;39600;Mesnay;Bourgogne Franche Comte;Jura
2;2011;18;kvazar;kv165/24m;1;SMA;Sunny Boy 3000TL;2970;23;45;Banchereau;0;47.37; 1.19;France;44150;Saint Gereon;Pays de la Loire;Loire Atlantique
12;2010;14;S Energy;S ENERGY   SM 210PA8;1;SMA;Sunny Boy 3000;2940;23;35;DGBATI ENR;3229;48.61;1.28;France;28170;Saint Sauveur Marville;Centre Val de Loire;Eure et Loir
12;2010;16;SINSKI;SPV185M 24;1;Power One;Aurora PVI 3.0 OUTD;2960;30;30;mainguy;0;46.56; 1.70;France;85150;Saint Mathurin;Pays de la Loire;Vendee
2;2011;16;SUNTECH;STP 185S 24/Ac;1;Fronius;IG 30 TL;2960;20;15;SUNNCO;3509;43.56;1.29;France;31830;Plaisance du Touch;Languedoc Roussillon Midi Pyrenees;Haute Garonne
1;2011;8;Pas_dans_la_liste_panneaux;Pas_dans_la_liste_panneaux;1;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_onduleur;0;20;30;Solaire Direct;0;47.16; 1.39;France;44690;La Haie Fouassiere;Pays de la Loire;Loire Atlantique
2;2011;18;ALEO;aleo s_16 / 165;1;SMA;Sunny Boy 3000TL;2970;25;45;HELIO SOLEIL;0;48.84;1.54;France;28260;Bercheres sur Vesgre;Centre Val de Loire;Eure et Loir
1;2011;16;Schott;SCHOTT MONO 185;1;Sputnik;SOLARMAX 3000S;2960;21;40;Avenir Ecologique;3469;47.15; 0.48;France;49310;Cernusson;Pays de la Loire;Maine et Loire
12;2010;15;Schuco;MPE 200;1;SMA;Sunny Boy 3000;3000;22;30;Energeco;3340;45.11;4.21;France;43200;Saint Jeures;Auvergne Rhone Alpes;Haute Loire
11;2010;14;Saint Gobain Solar;Sunlap SL3  (150Wc);1;Schneider electric;SunEzy 2000;2100;7;15;ECOVY SOLAR;2027;48.75;7.72;France;67170;Kriegsheim;Alsace Champagne Ardenne Lorraine;Bas Rhin
2;2011;24;Photowatt;PW6 BIPV1 / 125W;1;SMA;Sunny Boy 3000HF;3000;24;40;SOMEGA;0;47.56;6.90;France;90140;Bourogne;Bourgogne Franche Comte;Territoire de Belfort
2;2011;15;ALEO;aleo s_77 / 185;1;SMA;Sunny Boy 3000TL;2775;22;45;NIU SOLAR France;3140;47.57; 2.18;France;56130;Saint Dolay;Bretagne;Morbihan
11;2010;14;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2996;20;45;ECOSOL Energie;2792;48.48;6.24;France;54740;Saint Remimont;Alsace Champagne Ardenne Lorraine;Meurthe et Moselle
2;2011;12;SYSTOVI;SYSTO Etanche (SE 250);1;Sputnik;SOLARMAX 3000S;3000;22;45;EDSI Gouesnou;0;48.63; 3.92;France;29670;Henvic;Bretagne;Finistere
1;2011;56;Solarcentury;PV C21 M52D/2;1;Fronius;IG 30;2912;21;35;SNE entreprise;3241;47.00;4.47;France;71360;Sully;Bourgogne Franche Comte;Saone et Loire
6;2010;15;BIOSOL;180 P6+ Indach (190);1;Sputnik;SOLARMAX 3000S;2850;29;50;NRJ BIO;0;47.91; 2.82;France;56500;Moreac;Bretagne;Morbihan
8;2010;10;CEEG;SST 240 60 M;1;Schneider electric;SunEzy 2800;2400;21;15;Cervin EnR;0;44.14;4.79;France;84100;Orange;Provence Alpes Cote d'Azur;Vaucluse
1;2011;14;Sanyo;HIP 214 NKHE5;1;Sputnik;SOLARMAX 3000S;2996;18;35;"Libre &eacute;nergie";3381;47.29; 1.48;France;44470;Carquefou;Pays de la Loire;Loire Atlantique
2;2011;16;CP SOLAR;cps185w;1;Schneider electric;SunEzy 2800;2960;20;45;TENDANCES ECO HABITAT;3228;48.22; 1.89;France;35850;Romille;Bretagne;Ille et Vilaine
2;2011;10;SunPower;SPR 300 WHT I;1;Fronius;IG 30;3000;16;35;Kbane;0;50.59;3.03;France;59120;Loos;Nord Pas de Calais Picardie;Nord
9;2010;9;Sanyo;HIP 240 HDE4;1;SMA;Sunny Boy 2100TL;2160;13;20;"Volta&iuml;que Sud";2758;43.62;4.07;France;34130;Candillargues;Languedoc Roussillon Midi Pyrenees;Herault
2;2011;9;Issol;CENIT 250;1;Sputnik;SOLARMAX 3000S;2250;15;45;14/02/2011;2351;49.83;3.10;France;2590;Beauvois en Vermandois;Nord Pas de Calais Picardie;Aisne
3;2010;14;S ENERGY;SM 215PA8;1;Fronius;IG 30;3010;24;45;S comme solaire;0;48.42;2.13;France;91150;aitampes;Ile de France;Essonne
1;2010;14;Rec Solar;Premium   210;1;SMA;Sunny Boy 3000;2940;22;20;Aehlios;3929;43.79;4.38;France;30132;Caissargues;Languedoc Roussillon Midi Pyrenees;Gard
12;2010;12;Sanyo;HIP 214 NKHE5;1;SMA;Sunny Boy 3000TL;2568;19;35;NairJ;2756;48.56;2.43;France;91540;Mennecy;Ile de France;Essonne
12;2010;16;CONERGY;Powerplus 180MC;1;Schneider electric;SunEzy 2800;2880;21;25;jepac01;3336;45.69;5.43;France;38510;Passins;Auvergne Rhone Alpes;Isere
2;2011;16;CP SOLAR;cps185w;1;AERO SHARP;HR X01 030;2960;20;15;atlasol;3153;46.82; 1.12;France;85250;Vendrennes;Pays de la Loire;Vendee
2;2011;14;ATERSA;A 214;1;Sputnik;SOLARMAX 3000S;2996;23;30;wattsol;3111;50.79;2.18;France;62910;Moulle;Nord Pas de Calais Picardie;Pas de Calais
