14;2660;18;10;2940;1;45.53;5.91;7;2012;Groupe CER;Powador 2500 xi;Enfinity-190M5 / 190W;22158
28;7000;46;30;8209;2;45.10;3.78;8;2013;UNIVERSEL ENERGIE;SunEzy 3000;JSM-250M / 250W;22160
16;4000;23;45;0;1;45.66;2.98;3;2012;EDF ENR;PV-WR 1500;EDF ENR / 250W;22161
12;3000;21;30;3854;1;43.81;6.68;7;2014;GIORDANO;Piko 3.0;AC-250M/156-60S 3BB;22162
15;3450;29;45;0;1;47.35;5.13;8;2010;COGEPRO;Sunny Boy 3000HF;MPE 230;22163
16;0;22;45;0;1;47.22;0.76;10;2013;ecouest energie;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_panneaux;22164
12;3000;25;15;3387;1;45.20;0.65;10;2013;afcne;Solivia 2.5;SW 250 mono;22165
12;3000;20;15;3191;1;46.57;0.39;1;2013;ECOMOTIV;SunEzy 2800;SL250CE;22166
16;2880;23;20;3224;1;44.63;-1.09;10;2011;Energies et Environnement;IPG 3 S DCD;180M5;22168
12;3000;21;35;3168;1;49.11;3.02;9;2013;C2E;SunEzy 400E;PMW 250;22169
24;2880;26;15;3737;1;43.52;6.84;8;2009;wattazur;PWI-6-40-I;PW6-BIPV1 / 120W;22170
28;5880;41;45;6421;1;48.07;7.30;1;2013;VOLTELIA;Sunny Boy 5000 TL;HS-PXL 210 (black edition);22171
12;0;20;45;0;1;48.70;-3.15;11;2011;NEXT GENERATION;SunEzy 3000;Pas_dans_la_liste_panneaux;22172
12;2880;15;30;0;1;43.69;5.20;4;2013;"R&eacute;flexe Energie";Piko 3.0;HIP-240-HDE1;22174
16;3120;20;20;3561;1;43.64;-0.37;10;2013;GROUPE SOLAIRE DE France (GSF - GSDF);Sunteams 3000;ECS-195D;22175
26;5980;44;30;7152;3;44.70;-0.45;10;2013;SVH Energie;SunEzy 3000;ZX230M;22176
36;9000;60;30;8984;3;48.24;6.90;10;2013;SAS EcosolEnergies;Sunny Boy 3000;S250P60 Professionnal;22177
12;2100;20;25;2125;1;47.57;2.54;1;2010;FDNE;Sunny Boy 3000TL;Just Roof MSZ-175B-C;22178
10;3300;17;15;4422;10;42.78;3.03;3;2020;serrano;IQ 7;Q-Peak Duo BLK-G6 330 / 330W;22179
12;2520;20;35;3753;12;43.89;4.96;9;2013;avenir energie;Pas_dans_la_liste_onduleur;APV 210 PE;22180
39;5850;39;55;5842;1;48.57;-4.33;4;2013;SOLAR OUEST;Aurora PVI-6000-OUTD;megaslate (150 wc);22181
12;2580;20;20;3023;1;43.31;3.42;5;2011;Aehlios;IG 30 TL;Premium - 215;22182
24;6000;38;25;5177;2;47.13;6.67;10;2013;France Energie Renouvelable et Solaire;ISG1I-1500/1;PowerSlate 250 /250W;22183
32;8000;48;35;7244;1;47.52;-0.43;2;2014;Air et Solaire;SOLARMAX 100;SYSTO Etanche (SE-250);22184
15;2850;24;30;2931;1;46.11;4.45;8;2012;PCIM PV SOLUTIONS;PS3000;Biosol 190 P;22185
27;6615;44;20;6867;2;46.80;-1.14;10;2013;Solargie;Aurora PVI-3.6-OUTD;c-Si M 60 (245wc);22186
12;2340;20;30;2621;1;46.33;6.07;10;2013;Ecoenvirronement;ES5000;ECS-195D;22187
24;6000;41;45;6521;1;48.06;7.29;7;2013;EDF ENR;Sunny Mini Central 4600A;S250P60 Professionnal;22188
12;2940;19;25;3534;12;44.90;-0.46;10;2013;Panosol;M210-84-240;VMSM-245-60B Mono;22189
10;2500;16;40;2628;1;49.04;1.99;11;2013;EDF ENR;Aurora PVI-10.0;S250P60 Professionnal;22190
12;2856;15;25;2984;1;48.97;2.31;4;2013;HELIO SOLEIL;SPR-2500M;E19 / 238;22193
8;2400;15;30;2485;4;48.24;-1.46;4;2020;na;YC600;300-60M;22194
20;5000;32;45;5555;1;47.66;-2.10;12;2021;My self;MULTIPLUS 5000 48V;ST 250-M1;22195
28;7000;49;20;8494;1;43.38;5.22;10;2013;Giordano Service;Piko 8.3;S250P60 Professionnal;22196
14;2940;23;20;0;1;49.14;5.93;6;2010;CALEA Energies Renouvelables;SOLARMAX 3000S;PEPV 210;22197
12;3000;20;45;3047;12;50.48;2.94;11;2013;ENR SYSTEMS;M215-60-2LL;SW 250 mono;22198
16;2960;21;40;0;1;48.05;-0.93;11;2010;eco ouest energie;SunEzy 2000;EuS185;22199
12;3000;20;45;3328;1;47.72;7.41;10;2013;SOLIS FRANCE;ingecon Sun Lite  3TL;ZRE 250GEF-60M-6;22200
24;2880;28;15;3369;1;45.18;5.69;9;2013;Sol R;Sunny Boy 3000TL;PW6-BIPV1 / 120W;22201
48;8160;60;40;8644;2;46.12;6.41;8;2011;3EH;PV-WR 1500;JKM-170M;22202
22;5060;45;15;5700;2;43.91;-0.59;10;2013;Dubecq photovoltaique;TLX 10k;Q.PRO 230;22203
9;2943;14;35;3962;1;43.49;3.71;6;2013;SOLAR PRO PARTNER;Aurora PVI-2,5;SPR-327NE;22204
12;1980;16;15;2087;1;45.63;4.60;7;2005;EODIS;Pas_dans_la_liste_onduleur;A 165 P;22205
12;2880;20;40;3066;1;49.06;2.41;10;2012;EDF ENR Solaire;Sunny Boy 3000;PW 2300 / 240W;22206
12;1800;20;10;2272;1;42.60;2.89;10;2013;UNIVERSEL ENERGIE;Protect-PV 2800;ECOslate 150;22207
12;3000;20;30;2773;1;47.20;-1.60;12;2013;airsol;Pas_dans_la_liste_onduleur;60P250 /250W;22208
20;3300;20;45;0;1;47.36;-0.49;6;2013;eko water;PV-PN04D;megaslate  (165Wc);22209
45;9000;65;20;10285;1;43.93;-0.33;12;2013;Dubecq photovoltaique;Sunny Tripower STP 9000TL-20;S200P50 Excellent;22210
18;4410;45;20;4731;1;46.17;4.22;9;2013;CHERBLAND;Aurora PVI-4.2-OUTD;aleo S_19 (245) / 245W;22211
12;3000;20;20;3695;1;43.49;5.23;12;2013;NEW CONCEPT ENERGY;SunEzy 2800;PV 250;22212
10;1850;13;45;1905;1;47.41;1.59;1;2013;NEDFS;SunEzy 3000;185CE;22213
12;3000;20;35;3313;1;48.07;-0.70;10;2013;ATMOSPHERE DU MAINE;PIKO 10.1;SYSTO Etanche (SE-250);22214
12;2940;20;25;3640;1;43.40;2.46;2;2014;easyconfort;UNILYNX 3000;PEPV 245;22215
18;2970;23;35;3172;1;47.01;-0.74;3;2010;ACES;Sunny Boy 3000;TSM-165D;22216
29;9135;51;15;8756;1;45.82;3.14;6;2017;systeme solaire Cournon;Sunny Tripower STP 8000TL-20;Q.PEAK DUO-G5 / 315W;22217
24;6120;40;10;6468;1;45.94;3.10;10;2013;Euro france solaire;Sunny Mini Central 6000TL;SPV255M-24;22218
18;4500;35;15;4819;2;46.32;6.36;12;2013;SAS Eureka;IG TL 3.0;SST-250-60-M;22219
192;36480;240;15;36252;3;48.12;-3.94;7;2009;IEL Habitat;PV-WR 1500;Biosol 190 M 50/6+ I;22220
27;8829;50;20;10345;1;43.65;1.48;8;2018;cn;SE7k;E20 - SPR-327NE-WHT-D / 327W;22221
24;5880;40;20;7879;2;43.68;3.58;6;2011;energie totale;Aurora PVI-3000-I-OUTD-US;AC-245M/156-60S 3BB;22222
18;4500;30;15;5005;1;45.06;5.13;10;2013;CONFORTO SOLAR;Aurora PVI-4.2-OUTD;s_79 (250)  / 250W;22223
36;9000;60;15;9886;1;46.63;-0.25;10;2013;AUGER SARL;IG Plus 100;SW 250 mono;22224
10;2400;16;45;2305;1;48.25;-3.77;12;2012;NEXT GENERATION;3000TL;DQ240PSCa;22225
12;2940;20;15;2957;1;43.75;-0.81;9;2013;SLER;Aurora PVI-2,5;LAM245A53BM / 245W;22226
8;1480;22;30;2164;1;43.88;4.78;10;2012;SARL HD Ecosysteme;SOLIVIA 3.0;Indax 185;22227
16;4000;26;20;4386;1;45.61;5.32;10;2013;PHOTON ENERGIE;Sunny Boy 4000 TL;FHE 250;22228
54;7668;58;30;7482;3;46.07;6.43;11;2013;Apports Solaires;Sunny Boy 2500HF;IBC-142;22229
20;6000;38;20;4746;20;45.81;4.79;3;2020;Rhone solaire Pro;IQ 7;Q.Peak-G4 300W;22231
2;460;20;20;522;1;44.83;-0.61;11;2010;"Soleil en T&ecirc;te";SunMaster XS3200;CS6P-230W;22232
36;8460;53;35;10221;3;43.33;0.28;10;2013;AMILYS EMMISOL;SOLIVIA 3.0;c-Si M 60 (235wc);22233
18;4410;24;20;5150;1;44.56;0.11;10;2013;easyconfort;AT 5000;PEPV 245;22234
12;2640;19;40;2703;1;45.55;4.91;4;2009;Sol Azur;Sunny Boy 2500;IS 220/32;22235
12;3000;20;45;0;1;47.73;-1.82;10;2013;EIC Bat;Aurora PVI-3.0;60M250 / 250W;22236
8;2000;12;15;2303;1;43.12;0.87;11;2013;SWEETCOM;SunEzy 2000;SYSTO Etanche (SE-250);22237
16;2960;19;40;0;1;47.54;7.31;4;2011;ECE;Sunny Boy 3000TL;STP185S-24/Ad;22238
14;2940;21;60;2822;1;46.17;6.47;9;2010;sotelcab;IG 40;Multisol 210 P6 54;22239
9;2700;15;25;3024;9;45.48;5.58;3;2020;Moi;IQ 7+;300-60M;22240
4;1460;7;35;1627;1;47.07;3.28;6;2020;Perso;Axpert MKS 5K;LR460HPH365M /365W;22241
12;2940;17;20;3147;1;45.03;4.05;7;2015;SRCT Systemes Solaires;Sunny Boy 3000TL;E20-245;22242
12;0;21;30;0;1;46.75;2.68;8;2015;UNAH SFAH;ISG1I-1500/1;Pas_dans_la_liste_panneaux;22243
25;3000;25;20;3176;1;45.31;4.73;10;2008;"Solha&iuml;c";PWI-6-40-I;PW6 / 120W Compact;22244
12;0;17;50;0;1;48.75;4.54;8;2013;Agence France Ecologie;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_panneaux;22245
24;3600;48;30;3452;2;49.99;2.32;5;2013;Euro france solaire;SunEzy 2800;SST-150-72 M;22246
16;3680;21;45;4151;1;46.95;2.85;3;2010;INYBAT;Soladin 120;SeT230GS;22248
6;1500;12;35;1535;1;48.92;2.19;10;2012;"r&eacute;v solaire";Sunny Boy 1700;HIT-H250E01 (250wc);22249
6;1950;10;15;2378;3;43.13;5.97;4;2020;moi;YC600;AC-325MH/60S / 325W;22250
21;5250;35;50;5389;2;50.32;2.55;1;2014;planet solaire;SUN-HO2K2TR54;GHT 250;22251
9;0;12;25;0;1;46.10;0.56;9;2012;FRANCE SOLAIRE;SunMaster XS4300;Pas_dans_la_liste_panneaux;22254
6;0;17;75;0;1;49.29;3.07;11;2010;Evasol;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_panneaux;22255
12;2940;23;30;3706;1;46.07;-1.08;11;2013;AEB Energie;Piko 3.0;LAM245A53BM / 245W;22256
108;35316;180;10;46331;3;43.69;4.00;8;2013;solairgo energie;Sunny Tripower (STP) 12000;E20 - SPR-327NE-WHT-D / 327W;22257
15;3675;25;15;3988;1;45.74;3.92;11;2012;BS AUTOMATION;Aurora PVI-3.0;VMSM-245-60B Mono;22258
12;3000;24;35;3352;1;47.31;-1.91;5;2013;OUEST ALLIANCE;P2 Sunrise 3000;AS-5M (250 Wc);22259
16;2960;20;60;0;1;45.88;5.71;10;2012;ROBBY SOLAR;SI 2500;FSI185M36;22260
22;5500;37;20;5931;1;45.55;4.40;6;2014;PCIM PV SOLUTIONS;ISG3O-4600/1;PowerSlate 250 /250W;22261
22;6600;36;20;6634;1;48.62;6.16;4;2020;"moi m&amp;ecirc;me";Primo 6.0-1;300-60M;22262
14;0;28;30;0;1;48.96;1.78;12;2012;photoclim;KC 3.6 i;Pas_dans_la_liste_panneaux;22263
24;5880;40;20;6926;1;43.76;1.29;10;2013;EEH31;SE6000;SPR-245NE-WHT-I  / 245W;22264
4;1000;7;35;0;4;49.86;2.52;11;2013;Michel80;M215-60-230-S22;RS250M60;22265
12;2100;24;30;2420;1;47.17;-1.26;10;2013;Tryba Energies;Aurora PVI-3.0-OUTD;Asteria 175X;22266
16;3200;25;45;0;1;48.36;-1.17;9;2012;ECOuest ENERGIE;SunEzy 3000;IS 200W;22267
15;3000;22;30;3201;1;45.36;5.60;1;2010;Vasiona;Sunny Boy 3000;MPE 200;22268
14;2170;21;15;2045;1;44.99;-1.15;10;2009;ECOVY SOLAR;3000TL;UP-M155M;22269
12;2700;20;15;3378;1;43.40;6.42;12;2009;KEPRI SOLAIRE;Sunny Boy 2500;SW 225 Poly;22271
14;2940;23;20;3219;1;47.09;-1.38;12;2010;Astree Solutions;IG Plus 35;ND-210 E1F;22272
12;2940;18;15;3412;1;43.52;3.52;3;2013;PRIMACLIM ARTYS;SunEzy 3000;SPV245M-24;22273
15;3600;20;30;3399;1;50.49;3.36;1;2010;BEGHIN;Sunny Boy 3000;SEE 240P-60-AS2;22274
12;2100;16;40;0;1;46.22;1.70;11;2009;EDF ENR;Sunny Boy 2100TL;STP 175S-24/Ac;22275
12;2940;21;15;3747;1;43.45;3.23;2;2014;install solaire;Aurora PVI-3.0-OUTD;PEPV 245;22276
12;2940;18;40;0;1;49.05;0.26;11;2013;JB Solaire;Powador 3002;SPR-245NE-WHT-I  / 245W;22277
12;3000;16;30;3645;1;45.68;-0.33;11;2013;Eco energie concept;ISG1I-1500/1;SW 250 poly;22278
12;3000;20;15;3976;1;43.56;4.09;5;2013;Alter ENR;Aurora PVI-3.0-OUTD;AC-250M/156-60S 3BB;22279
12;3000;20;45;2632;1;47.26;0.35;4;2014;ATN ENERGY;Aurora PVI-3.0-OUTD;60M250 / 250W;22280
12;1560;20;40;0;1;45.55;4.85;4;2012;JSSA solar;3000TL;GEPVp-130;22281
24;6000;40;20;6764;24;44.71;-0.51;3;2014;65 Ter Energies;M215-60-230-S22;Premium L 250;22282
36;9000;60;20;10956;36;43.36;1.16;2;2014;Solarize;M215-60-230-S22;S250P60 Professionnal;22283
14;2996;18;15;4136;1;43.64;6.90;12;2010;Promethee Energy;Sunny Boy 3000TL;HIP-214 NKHE5;22284
10;3150;16;35;3782;1;45.01;0.53;11;2010;CERISE;SunMaster QS 3200;Vision 60M / 315W;22285
9;0;15;35;0;1;47.68;2.33;7;2012;"avenir enegie (pr&amp;amp;eacute;c&amp;a";SunEzy 3000;Pas_dans_la_liste_panneaux;22286
12;3000;20;30;3716;1;46.52;-1.71;10;2013;DVB;Aurora PVI-3.0-OUTD;60M250 / 250W;22287
15;3675;26;15;4159;1;43.48;5.16;4;2012;"R&eacute;flexe Energie";Aurora PVI-3,8;Premium incell 245;22288
16;3920;20;30;6026;1;43.49;5.22;11;2013;AB Energie;SunEzy 2800;c-Si M 60 (245wc);22289
12;600;30;15;636;1;46.92;-0.90;2;2011;humeau jean marc;Aurora PVI-10.0;Kit PV 50 Tedlar;22291
12;2280;20;20;2605;1;44.70;-1.04;2;2016;FRANCE ECO RENOV;ES1000;GEPV 190;22293
12;1860;16;45;967;1;46.72;0.29;3;2011;essuntial;sunmaster xs 3200;SDM-170/X-72M / 155W;22294
10;2500;17;45;2741;1;48.48;3.35;9;2013;tendance eco;SOLARMAX 2000S;IP 250;22295
18;3330;18;15;0;1;46.34;6.12;6;2013;bionergy;SunEzy 4000;MJ185-72-1;22296
12;3000;20;30;3416;1;43.52;2.30;9;2012;EDF-ENR sous-traitant;Sunny Boy 3000;ISF-250;22299
12;3000;21;15;3497;1;43.61;1.34;4;2014;SOLAIRE DECLIC;Sunny Boy 3000HF;aleo s_18 (250);22300
12;2820;20;20;3349;1;44.33;-0.94;11;2013;GROUPE SOLAIRE DE France (GSF - GSDF);SGI-1500 T;c-Si M 60 (235wc);22302
34;4250;34;45;4210;2;48.77;1.44;1;2013;Bibi;Sunny Boy 3000TLST-21;PW6-BIPV1 / 125W;22304
16;2960;25;40;0;1;43.27;-0.36;3;2009;Techni confort;Sunny Boy 3000TL;MPE 185 MS 05;22305
16;5760;13;20;6922;16;43.50;1.33;9;2019;Courant Naturel;IQ 7X;X22-360 /360W;22306
24;2880;20;30;3044;6;48.10;-1.60;10;2013;ltdt;SMI-S480W-60;MBP FLOAT 6mm - RT2   120Wc;22307
12;1980;15;45;0;1;49.56;0.24;1;2013;KOTHERM;ES5000;SST-165-72-M;22308
12;0;20;15;0;1;43.54;3.78;7;2013;sunlite technologies;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_panneaux;22309
8;1480;20;30;1660;1;46.87;-1.32;4;2011;Amiaud;Sunny Boy 3000TL;TSM-185DC01;22310
14;3360;21;40;3414;1;48.81;-0.93;11;2012;NEXT GENERATION;4400TL;Panneaux 240 W;22311
12;3000;20;40;3263;1;47.35;0.78;11;2013;Triphas Eurl;Aurora PVI-3.0-OUTD;60P250 /250W;22312
27;6750;59;40;6807;2;48.25;-1.49;11;2013;helios habitat 35;Sunny Boy 4000 TL;KPV ME 250;22313
16;2992;21;25;3262;1;43.19;1.45;10;2010;"Soleil en T&ecirc;te";SunMaster XS3200;CS5A-187,5;22314
80;18000;130;20;24872;1;43.96;4.67;5;2013;DPM Energies;Sunny Tripower (STP) 17000;225P;22315
12;3000;20;15;3389;1;46.66;-1.41;10;2013;OTS 85;SOLARMAX 3000S;SYSTO Etanche (SE-250);22316
20;3000;23;50;3157;1;49.25;-0.23;4;2011;sunsolar systems;PVIN03KS (3kW);megaslate (150 wc);22317
24;6000;39;20;7635;2;44.67;4.36;12;2013;EDF ENR Solaire;Sunny Boy 3000HF;S250P60 Professionnal;22318
14;2996;17;15;3074;1;43.25;-0.87;7;2010;Panosol;SOLARMAX 3000S;HIP-214 NKHE5;22319
12;3000;20;25;3551;1;45.75;4.92;3;2012;Windeo Green Futur;HOME 3954;SR-M660250;22320
12;2100;20;30;3005;1;43.09;6.12;6;2008;SCCI OFER;Sunny Boy 1700;AS-6P27 (175 Wc);22321
24;6000;35;35;7388;1;45.01;-0.44;2;2014;ACTELIOS;Aurora PVI-2,5;s_79 (250)  / 250W;22322
12;3000;25;30;2659;1;47.27;5.98;12;2013;Sol R;Sunny Boy 3000;PV 250;22323
45;11250;80;15;13295;1;43.67;1.19;11;2013;Mecoworks;Aurora PVI-10.0;Premium L 250;22324
12;2220;15;20;2316;1;46.32;4.61;11;2013;NEDFS;SunEzy 3000;185CE;22325
16;2880;20;20;3316;2;44.18;0.58;8;2010;SUNCCO;Sunny Boy 2100TL;Just Roof MSZ-180D-C;22326
22;5500;35;15;6257;22;44.47;-0.73;12;2013;Panosol;M215-60-230-S22;PV 250;22327
12;2940;18;20;3426;1;44.99;-0.69;9;2013;VIVENCI;PS 1300;LAM245A53BM / 245W;22328
10;3000;17;15;3733;5;44.09;3.89;2;2020;Auto installation;YC1000-3;TSM-DD05A.05 II / 300W;22330
27;8991;35;35;8754;1;44.45;-0.10;10;2013;"REV&amp;acute;SOLAIRE";Aurora PVI-2,5;E20 - SPR-333NE-WHT-D / 333W;22331
16;4000;26;35;4382;1;48.15;-1.75;12;2013;EDF ENR;Aurora PVI-3,8;S250P60 Professionnal;22332
15;3060;21;20;3568;1;45.75;4.94;7;2009;Solaire-Pro 33 rue Villeroy 69003 LYON;Sunny Boy 3000TL;AC-200 P;22333
24;6000;40;15;6045;1;45.97;-0.62;12;2013;AEB Energie;Aurora PVI-2,5;60M250 / 250W;22334
10;3000;16;35;4248;5;42.65;2.84;4;2020;moi;YC600;SRXXXX-72M MONO / 300W;22335
20;3000;25;20;3361;1;44.87;-0.46;7;2013;SUN ELEC;Aurora PVI-3.0;SF150;22337
12;2160;12;30;2157;1;49.07;0.76;12;2012;KOTHERM;Soladin 120;GHT 180;22338
12;3000;24;25;2976;1;48.67;5.84;11;2012;EDF ENR;Sunny Boy 3000HF;EDF ENR / 250W;22339
24;6000;35;20;7047;2;43.75;-0.57;10;2013;Dubecq photovoltaique;Sunny Boy 3000TLST-21;SW 250 poly;22340
14;2996;17;35;3121;1;48.37;-4.26;6;2010;Solaire Ouest;Sunny Boy 3000TL;HIP-214 NKHE5;22341
14;2940;24;15;3924;1;43.16;2.97;12;2009;TRAMONTANA;IG 30;ND-210 E1F;22342
14;1400;10;30;1781;1;44.20;4.46;2;2012;CESP;es3300;I - 100;22343
12;3000;20;40;3282;1;48.07;-0.39;11;2013;Tryba Energies;PV-PNS04ATL;250M;22344
22;5500;37;15;7565;1;43.75;5.25;8;2013;Sun Concept;Sunny Boy 5000 TL;PV_TA_250;22345
24;6000;48;15;6575;2;45.71;5.29;12;2013;Rhone Technical Service;SunEzy 3000;SPV250M-24 / 250W;22346
12;2220;15;15;2772;2;43.61;4.01;12;2011;Vivalta Photosol;Sunny Boy 1100;SPV 185-SMG-S;22347
48;7200;84;45;7423;3;49.17;5.58;1;2014;Groupe CER;es3300;CS4-150;22348
12;2100;17;35;2235;1;47.25;5.25;11;2010;FDNE;Sunny Boy 2100TL;Just Roof MSZ-175B-C;22349
12;2280;17;35;2201;1;49.48;1.05;4;2011;Evasol;SOLIVIA 3.0;S190P50 Integration;22350
12;0;22;40;0;12;47.50;4.16;1;2014;COGESUN;SunEzy 2800;Pas_dans_la_liste_panneaux;22351
36;8820;33;20;9694;1;43.25;2.66;10;2013;ZEPHIR ENERGIE;StecaGrid 500;PEPV 245;22352
20;3000;20;45;3120;1;49.22;0.89;11;2013;YonneSolaire;Aurora PVI-3.0-OUTD;MBP PATTERN 5mm - RT5   150Wc;22353
12;0;20;20;0;1;46.63;-1.71;12;2013;sol in air;PV-WR 1500;Pas_dans_la_liste_panneaux;22354
6;300;12;20;351;6;43.85;4.43;9;2020;solar one;si 3300;SMAL 436;22356
50;7500;58;35;7921;2;47.98;7.55;11;2012;MOBASOLAR;Aurora PVI-3600-OUTD;Megaslate-PVMS1 MONO 150 / 150W;22358
14;2520;18;45;2558;1;48.77;5.11;10;2010;ecosol;SSI-TL40A2;SPM180;22359
12;0;25;25;0;1;43.33;5.69;9;2011;eco energie;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_panneaux;22360
14;2240;19;30;3189;1;43.14;5.89;12;2004;NTD Alleins;IG 20;160 Profiline;22361
22;5500;36;30;7124;1;43.83;7.25;9;2013;PHOTEN;Aurora PVI-5000-OUTD;PV 250;22362
16;2992;23;15;2969;1;48.17;4.61;3;2010;3SYNERGIES;Sunny Boy 3.0;Premium XM 187,5;22363
9;2115;15;40;2387;1;47.38;0.42;4;2010;KOTHERM;P2 Sunrise 2000;60M235 / 235W;22364
15;2700;21;15;3730;1;43.40;6.05;4;2010;solaire direct;PS 1200-MV;SD 180;22365
12;2220;24;30;2851;1;46.20;-1.10;9;2013;AEB Energie;Aurora PVI-2,5;SP185;22366
16;4800;26;35;4916;1;50.29;3.19;11;2013;EDF ENR;Aurora PVI-3,8;E18 BLK 300NE;22368
70;7350;55;25;8737;1;43.85;-0.45;11;2013;Dubecq photovoltaique;Sunny Tripower STP 8000TL-10;Q.SMART UF L 105;22369
12;3000;20;30;3211;1;49.50;0.13;2;2014;"Groupe Energ&eacute;tique de France";es3300;PCM250B / 250W;22370
12;3000;22;35;3466;2;46.10;0.10;2;2014;groupe solaria environnement;ISG1I-4000/1;S5M+ 250;22371
36;9000;60;20;9474;1;47.57;6.73;7;2014;SCED;IG Plus 100;EX-250;22372
10;0;17;35;0;1;44.60;-0.31;8;2014;NEXT GENERATION;Pas_dans_la_liste_onduleur;Pas_dans_la_liste_panneaux;22373
49;2940;23;30;4141;2;44.57;5.96;12;2013;gap energie;Sunny Boy 1500;Solardachziegel (60 Wc);22375
12;3000;24;15;3464;1;45.69;-0.40;12;2013;CFEN;SGI-3000;SYSTO Etanche (SE-250);22376
12;2940;20;20;2878;1;45.70;0.27;3;2014;ECO ENERGIE CONCEPT COGNAC;sunmaster xs 3200;A-245M;22377
24;5880;48;30;6883;2;45.84;5.22;12;2013;Ultimate Solare;SunEzy 2000;c-Si M 60 (245wc);22378
27;8829;45;15;9971;1;43.56;-0.93;8;2018;DUBECQ et FILS  40500 SAINT-SEVER;Sunny Tripower STP 8000TL-20;E20 - SPR-327NE-WHT-D / 327W;22379
15;3000;23;5;2960;1;47.38;0.85;10;2011;ENTREPRISE CRETE;IG Plus 35;AV200;22380
24;4560;40;25;5461;2;44.91;5.07;11;2013;Soalis;Sunny Boy 3000;S 190M50 Integration;22381
46;11500;64;70;11982;1;46.03;5.67;5;2011;SPI;IQ 7;PowerSlate 250 /250W;22383
18;4410;30;20;4398;1;49.51;3.68;12;2013;"solution &eacute;nergie";SunEzy 3000;sunmodule sw245;22384
14;2940;26;40;3385;1;47.47;-0.59;12;2013;AER49;Sunny Boy 3000TL;HS-PXL 210 (black edition);22385
24;6000;40;30;6987;12;44.36;-0.24;1;2014;65 Ter Energies;M215-60-230-S22;60M250 / 250W;22386
36;9000;60;25;10083;1;47.54;-0.35;12;2013;atmossphere du maine;Piko 8.3;SYSTO Etanche (SE-250);22387
22;2970;24;20;3386;1;47.10;-1.61;7;2011;enero;SOLARMAX 3000S;Monosol 135;22388
35;8575;44;15;11719;1;43.63;5.58;4;2014;PARTENAIRE SUNPOWER;Aurora PVI-10.0;SPR-245NE-WHT-I  / 245W;22389
24;3600;42;45;0;2;45.41;5.47;7;2013;Euro france solaire;SunEzy 2800;SST-150-72 M;22390
36;9000;59;35;8155;1;47.30;3.58;12;2013;EDF ENR;Aurora PVI-10.0;EDF ENR / 250W;22391
16;0;20;35;0;1;47.15;-0.25;3;2011;next generation;P2 Sunrise 3000;Pas_dans_la_liste_panneaux;23001
24;6000;38;30;6284;2;48.40;-4.41;12;2013;Nouvel Air Habitat;ISG1L 3300/1;PowerSlate 250 /250W;23002
12;2160;16;20;2319;1;47.23;0.53;1;2011;GEDF;SunMaster XS2000;PV180;23003
12;3000;20;45;0;1;48.04;0.41;12;2013;"BROSSIER Electricit&eacute;";Sunny Boy 3000HF;S250P60 Professionnal;23004
30;7500;50;35;0;3;48.45;6.29;12;2013;expert solutions energie;SunEzy 2000;SW 250 poly;23005
180;34200;230;20;40944;2;44.14;-1.22;10;2012;Dubecq photovoltaique;11k Tri;CS5A-190M;23006
16;2960;9;15;3038;1;48.86;4.48;4;2012;MYDOM;IG 30;PV 185;23007
8;2040;14;20;2000;1;48.39;7.52;11;2013;ENERGIES STRASBOURG;PV-WR 1500;c-Si M 60 (255wc);23008
14;2940;20;20;4021;1;43.74;4.13;3;2009;ENERGIE TOTALE;Sunny Boy 3000;AC-210P/156-54S;23009
14;3080;30;15;3424;1;45.21;4.83;10;2010;"Soleil en T&ecirc;te";Sunny Boy 3000;Schott Poly 220;23010
12;3000;24;30;3108;1;48.49;-2.90;12;2013;Nouvel Air Habitat;ISG1I-4000/1;ET-M660250;23011
12;2400;18;20;2745;1;43.62;-1.44;2;2010;COBA ENERGIE RENOUVELABLE;Sunny Boy 2500;MSTD200;23012
12;3000;20;45;3087;1;48.73;-3.35;4;2013;"solution &eacute;nergie";SunEzy 2800;SW 250 mono;23013
12;3060;48;35;0;1;47.35;-1.64;9;2011;ALEGRA;SunEzy 3000;c-Si M 60 (255wc);23014
12;2568;22;45;2640;1;48.86;4.31;6;2011;Evasol;SOLIVIA 3.0;REC 214AE;23015
24;6000;40;20;6935;2;43.70;-0.24;2;2014;moi meme;SOLARMAX 3000S;RS250M60;23016
24;6000;40;35;7327;2;45.35;-0.53;11;2013;nc;Piko 3.0;SYSTO Etanche (SE-250);23017
14;2940;21;35;2650;1;50.56;2.91;7;2010;ENR SYSTEMS;Sunny Boy 3000TL;KD 210GH-2P;23018
31;7750;51;15;8252;2;45.54;4.59;1;2014;FL Energie;Sunny Boy 3000TLST-21;EL60250 / 250W;23019
27;8829;44;30;0;1;50.97;2.04;2;2014;FEE;SE10k;E20 - SPR-327NE-WHT-D / 327W;23020
12;0;21;20;0;1;43.07;0.44;4;2012;FRANCE CONSEIL ENERGIE;SunEzy 3000;Pas_dans_la_liste_panneaux;23021
